individual,area,max_width,max_length,analyst
s_demo_189_002_009,18.347,4.343,6.605,cheng
s_demo_189_002_017,19.025,3.819,7.324,cheng
s_demo_189_002_018,25.727,5.676,6.333,cheng
s_demo_189_002_021,15.695,3.133,7.248,cheng
s_demo_189_002_023,8.114,3.438,4.31,cheng
s_demo_189_002_024,7.448,2.981,4.81,cheng
s_demo_189_002_028,5.357,1.914,4.143,cheng
s_demo_189_002_029,14.265,3.6,6.448,cheng
s_demo_189_002_033,12.614,3.057,6.867,cheng
s_demo_189_002_034,6.025,2.924,3.971,cheng
s_demo_189_002_036,9.774,3.59,5.038,cheng
s_demo_189_002_037,7.519,3.295,3.895,cheng
s_demo_189_002_039,8.266,2.467,4.505,cheng
s_demo_189_002_041,8.187,3.219,4.657,cheng
s_demo_189_002_046,7.625,2.676,4.143,cheng
s_demo_189_002_047,7.259,3.29,4.529,cheng
s_demo_189_003_007,28.217,5.871,7.186,cheng
s_demo_189_003_008,25.132,5.724,6.343,cheng
s_demo_189_003_012,11.412,3.829,4.781,cheng
s_demo_189_003_025,10.418,4.2,4.429,cheng
s_demo_189_003_026,11.032,3.895,4.733,cheng
s_demo_189_003_027,10.625,3.819,4.657,cheng
s_demo_189_003_031,16.959,4.657,5.352,cheng
s_demo_189_003_032,12.976,3.829,5.571,cheng
s_demo_189_003_038,10.232,3.076,4.581,cheng
s_demo_194_001_001,48.488,7.967,9.533,cheng
s_demo_194_001_002,35.504,7.029,8.39,cheng
s_demo_194_001_003,37.743,5.21,10.219,cheng
s_demo_194_001_004,46.077,7.857,9.381,cheng
s_demo_194_001_005,29.037,5.571,7.4,cheng
s_demo_194_001_006,42.121,6.2,10.176,cheng
s_demo_194_001_007,15.455,3.214,8.886,cheng
s_demo_194_001_008,37.622,7.352,8.662,cheng
s_demo_194_002_009,25.751,6.21,7.781,cheng
s_demo_194_002_010,23.035,4.81,7.419,cheng
s_demo_194_002_011,17.373,3.895,5.2,cheng
s_demo_194_002_012,23.037,4.2,7.41,cheng
s_demo_194_002_013,15.894,4.81,5.048,cheng
s_demo_194_002_014,15.698,4.048,5.648,cheng
s_demo_194_002_015,12.32,4.2,5.419,cheng
s_demo_194_002_016,11.771,3.214,5.929,cheng
s_demo_194_002_017,12.837,3.767,5.976,cheng
s_demo_194_002_018,12.447,2.752,7.552,cheng
s_demo_194_002_019,12.748,3.962,5.19,cheng
s_demo_194_002_020,7.788,2.505,5.4,cheng
s_demo_194_002_021,9.238,3.214,5.352,cheng
s_demo_194_002_022,11.15,4.362,4.657,cheng
s_demo_195_001_002,16.47,4.276,5.938,justin
s_demo_195_001_003,18.444,4.471,6.605,justin
s_demo_195_001_004,13.754,3.867,5.4,justin
s_demo_195_001_005,8.028,3.2,4.443,justin
s_demo_195_001_006,14.692,3.41,5.629,justin
s_demo_195_001_007,13.067,3.371,6.8,justin
s_demo_195_001_008,13.19,3.319,5.8,justin
s_demo_195_001_009,5.032,1.705,4.962,justin
s_demo_195_001_010,5.571,2.01,4.867,justin
s_demo_195_001_011,7.843,2.924,4.5,justin
s_demo_195_001_012,8.029,3.305,3.824,justin
s_demo_195_001_013,11.543,3.995,4.871,justin
s_demo_195_001_014,8.236,2.748,4.829,justin
s_demo_195_001_015,7.808,1.552,8.357,justin
s_demo_195_001_016,6.996,3.529,3.586,justin
s_demo_195_001_017,8.304,3.071,4.238,justin
s_demo_195_001_018,5.036,1.833,4.652,justin
s_demo_195_001_019,8.76,2.867,4.29,justin
s_demo_195_001_020,9.481,3.476,4.405,justin
s_demo_195_001_021,16.523,4.214,6.119,justin
s_demo_195_001_022,5.592,2.462,3.433,justin
s_demo_195_001_023,4.801,1.957,3.871,justin
s_demo_195_001_025,5.712,1.762,4.471,justin
s_demo_195_002_001,16.022,4.2,7.786,justin
s_demo_195_002_024,6.841,2.933,3.614,justin
s_demo_195_002_026,6.21,2.624,4.019,justin
s_demo_195_002_027,7.618,2.557,4.262,justin
s_demo_195_002_028,7.29,2.367,4.067,justin
s_demo_195_002_029,6.897,2.8,3.571,justin
s_demo_195_002_030,5.962,2.386,4.252,justin
s_demo_195_002_031,7.647,2.476,4.657,justin
s_demo_195_002_032,7.612,2.557,4.262,justin
s_demo_195_002_033,5.236,2,4.486,justin
s_demo_195_002_034,5.127,2.462,3.338,justin
s_demo_195_002_035,3.762,1.362,4.214,justin
s_demo_195_002_036,5.38,2.333,3.724,justin
s_demo_199_001_001,53.712,6.952,11.767,cheng
s_demo_199_001_002,22.396,4.048,8.086,cheng
s_demo_199_001_003,17.177,4.352,7.476,cheng
s_demo_199_001_004,17.902,4.048,6.8,cheng
s_demo_199_001_005,16.85,4.124,6.352,cheng
s_demo_199_001_006,22.309,4.733,6.029,cheng
s_demo_199_001_007,14.378,4.29,5.705,cheng
s_demo_199_001_008,15.02,3.667,5.114,cheng
s_demo_199_001_009,15.099,3.895,6.562,cheng
s_demo_199_001_010,15.492,4.276,5.19,cheng
s_demo_199_002_011,12.755,3.067,5.819,cheng
s_demo_199_002_012,17.035,3.819,6.029,cheng
s_demo_199_002_013,7.668,2.981,4.657,cheng
s_demo_199_002_014,7.682,2.752,3.752,cheng
s_demo_199_002_015,8.059,3.686,4.538,cheng
s_demo_199_002_016,11.887,3.59,6.105,cheng
s_demo_199_002_017,12.431,3.371,5.057,cheng
s_demo_199_002_018,9.86,2.776,5.633,cheng
s_demo_199_002_019,9.419,2.981,4.21,cheng
s_demo_199_002_020,7.227,2.838,4.143,cheng
s_demo_199_002_021,9.355,3.61,4.69,cheng
s_demo_199_002_022,8.848,2.676,4.505,cheng
s_demo_199_002_023,5.595,2.295,4.124,cheng
s_demo_199_002_024,6.305,2.61,3.305,cheng
s_demo_199_002_025,4.465,1.61,4.124,cheng
s_demo_199_002_026,4.329,2.048,4.562,cheng
s_demo_199_002_027,5.826,2.143,3.448,cheng
s_demo_199_002_028,5.385,1.914,4.048,cheng
s_demo_231_001_001,24.18,5.267,6.19,cheng
s_demo_231_001_002,23.39,4.981,7.343,cheng
s_demo_231_001_003,11.686,2.386,8.143,cheng
s_demo_231_001_004,13.42,3.362,5.571,cheng
s_demo_231_001_005,11.771,3.305,4.981,cheng
s_demo_231_001_006,19.302,5.19,5.876,cheng
s_demo_231_001_007,18.951,4.352,6.181,cheng
s_demo_231_001_008,16.453,4.59,5.343,cheng
s_demo_231_001_009,16.35,4.581,6.029,cheng
s_demo_231_001_010,18.612,4.962,5.343,cheng
s_demo_231_001_011,11.346,3.286,5.648,cheng
s_demo_231_002_012,9.625,3.233,5.252,cheng
s_demo_231_002_013,12.27,4.124,5.038,cheng
s_demo_231_002_014,17.338,3.438,7.705,cheng
s_demo_231_002_015,18.202,5.267,6.114,cheng
s_demo_231_002_016,11.034,3.376,4.986,cheng
s_demo_231_002_017,9.133,3.562,4.843,cheng
s_demo_231_002_018,6.789,2.633,4.419,cheng
s_demo_231_002_019,5.6,2.524,3.381,cheng
s_demo_231_002_021,6.482,2.6,3.59,cheng
s_demo_231_002_022,8.278,3.514,3.819,cheng
s_demo_231_002_023,3.355,1.305,4.962,cheng
s_demo_231_002_024,7.051,3.114,4.124,cheng
s_demo_231_002_025,3.696,1.476,3.614,cheng
s_demo_231_002_026,3.851,1.952,3.59,cheng
s_demo_231_002_027,4.207,2.448,3.057,cheng
s_demo_231_002_028,4.947,2.681,3.276,cheng
s_demo_231_002_029,7.578,2.99,4.81,cheng
s_demo_231_002_030,7.366,2.39,4.962,cheng
s_demo_231_002_031,7.566,3.057,3.971,cheng
s_demo_231_002_032,3.609,2.033,3.495,cheng
s_demo_231_002_033,6.071,2.295,4.076,cheng
s_demo_236_001_001,19.707,4.614,5.876,cheng
s_demo_236_001_002,20.331,4.41,7.257,cheng
s_demo_236_001_003,16.76,4.124,6.029,cheng
s_demo_236_001_005,11.538,4.2,5.343,cheng
s_demo_236_001_009,14.01,3.752,5.448,cheng
s_demo_236_001_010,6.909,2.295,4.276,cheng
s_demo_236_001_012,9.048,3.767,4.324,cheng
s_demo_236_001_016,5.798,2.524,3.667,cheng
s_demo_236_001_017,4.879,2.619,3.595,cheng
s_demo_236_001_018,6.118,2.595,3.8,cheng
s_demo_236_001_020,7.705,3.133,3.743,cheng
s_demo_236_001_022,6.721,3.005,3.814,cheng
s_demo_236_001_024,7.61,2.533,5.114,cheng
s_demo_236_001_025,6.198,2.829,3.895,cheng
s_demo_236_001_026,6.898,2.676,3.39,cheng
s_demo_236_001_027,4.133,1.914,3.133,cheng
s_demo_236_001_028,5.943,3.033,3.238,cheng
s_demo_236_001_029,4.281,1.838,3.743,cheng
s_demo_236_001_030,4.341,1.99,3.286,cheng
s_demo_236_002_004,16.922,4.429,5.571,cheng
s_demo_236_002_006,9.981,3.219,5.114,cheng
s_demo_236_002_007,11.949,3.667,4.438,cheng
s_demo_236_002_008,14.294,3.743,4.733,cheng
s_demo_236_002_011,11.343,3.59,5.19,cheng
s_demo_236_002_013,7.966,2.981,4.886,cheng
s_demo_236_002_014,7.432,2.981,3.219,cheng
s_demo_236_002_015,5.304,2.295,4.048,cheng
s_demo_236_002_019,8.574,3,4.276,cheng
s_demo_236_002_021,7.209,3.467,3.514,cheng
s_demo_236_002_023,5.812,2.067,3.743,cheng
s_demo_237_001_001,48.256,7.705,8.781,cheng
s_demo_237_001_002,10.289,2.762,5.571,cheng
s_demo_237_001_006,51.287,7.171,11.533,cheng
s_demo_237_001_008,8.505,3.614,4.224,cheng
s_demo_237_001_018,5.054,1.914,3.971,cheng
s_demo_237_001_019,7.957,2.371,4.429,cheng
s_demo_237_001_022,12.417,4.124,5.571,cheng
s_demo_237_001_023,7.568,2.99,3.752,cheng
s_demo_237_001_029,28.06,4.657,10.229,cheng
s_demo_237_001_030,12.069,4.633,5.105,cheng
s_demo_237_001_031,16.108,3.305,6.943,cheng
s_demo_237_001_032,10.481,3.21,5.267,cheng
s_demo_237_001_033,11.734,3.819,4.276,cheng
s_demo_237_001_034,6.695,2.524,4.524,cheng
s_demo_237_001_038,6.698,2.448,4.962,cheng
s_demo_237_001_039,5.588,2.448,3.438,cheng
s_demo_237_001_041,5.356,2.143,3.286,cheng
s_demo_237_001_043,6.298,1.943,4.514,cheng
s_demo_237_001_044,7.593,3.21,3.381,cheng
s_demo_237_001_045,3.982,2.095,3.167,cheng
s_demo_237_001_046,4.578,2.295,3.59,cheng
s_demo_237_001_047,5.356,2.029,3.229,cheng
s_demo_237_001_052,5.63,2.219,3.819,cheng
s_demo_237_002_003,30.618,5.952,8.467,cheng
s_demo_237_002_004,11.345,3.914,5.267,cheng
s_demo_237_002_005,7.483,2.6,5.514,cheng
s_demo_237_002_009,13.069,3.21,6.429,cheng
s_demo_237_002_012,17.04,4.2,6.333,cheng
s_demo_237_002_013,9.659,3.133,4.886,cheng
s_demo_237_002_014,15.743,4.981,5.343,cheng
s_demo_237_002_015,8.457,3.438,4.276,cheng
s_demo_237_002_024,16.354,4.057,6.257,cheng
s_demo_237_002_025,24.779,3.971,8.467,cheng
s_demo_237_002_028,12.453,3.214,7.143,cheng
s_demo_237_002_035,7.737,3.133,4.505,cheng
s_demo_237_002_036,7.334,2.238,4.667,cheng
s_demo_237_002_037,4.687,1.719,4.424,cheng
s_demo_237_002_040,9.138,2.829,5.2,cheng
s_demo_237_002_041,7.644,2.676,4.752,cheng
s_demo_237_002_042,7.458,2.557,5.448,cheng
s_demo_237_002_048,7.195,3.057,4.2,cheng
s_demo_237_002_049,6.07,2.295,4.286,cheng
s_demo_237_002_050,10.054,3.438,4.657,cheng
s_demo_237_002_051,9.199,2.848,5.724,cheng
s_demo_237_003_007,30.03,6.114,7.59,cheng
s_demo_237_003_010,20.466,4.124,8.019,cheng
s_demo_237_003_016,25.177,4.61,8.543,cheng
s_demo_237_003_017,42.191,6.286,9.381,cheng
s_demo_237_003_020,26.195,5.195,8.352,cheng
s_demo_237_003_021,65.986,9.667,11.124,cheng
s_demo_237_003_027,32.346,7.095,7.324,cheng
s_demo_237_004_011,36.03,7.248,8.238,megan
s_demo_237_004_026,43.468,6.867,9.914,megan
s_demo_238_001_001,28.31,5.21,8.086,megan
s_demo_238_001_002,26.017,4.886,6.571,megan
s_demo_238_001_003,55.524,8.162,10.848,megan
s_demo_238_001_004,15.732,3.667,6.733,megan
s_demo_238_001_005,19.115,3.286,7.4,megan
s_demo_238_001_006,16.247,4.657,6.333,megan
s_demo_238_001_007,20.788,3.667,8.01,megan
s_demo_238_001_011,11.915,3.667,5.8,megan
s_demo_238_001_012,7.045,3.21,4.352,megan
s_demo_238_001_014,6.846,2.829,4.2,megan
s_demo_238_001_015,6.639,3.057,3.667,megan
s_demo_238_001_019,7.9,2.6,4.667,megan
s_demo_238_001_025,3.961,2.076,3.457,megan
s_demo_238_001_029,2.677,1.714,2.676,megan
s_demo_238_001_031,5.084,2.143,3.514,megan
s_demo_238_001_032,6.977,2.524,4.048,megan
s_demo_238_001_034,5.644,1.771,4.581,megan
s_demo_238_001_036,5.351,2.543,2.981,megan
s_demo_238_001_039,4.184,1.686,4.448,megan
s_demo_238_001_041,4.856,2.371,3.21,megan
s_demo_238_001_042,3.307,1.305,4.429,megan
s_demo_238_002_008,16.85,3.438,6.638,megan
s_demo_238_002_009,28.461,5.124,8.619,megan
s_demo_238_002_010,11.692,4.2,4.429,megan
s_demo_238_002_013,17.731,5.038,6.79,megan
s_demo_238_002_016,16.819,4.429,7.019,megan
s_demo_238_002_018,17.353,5.048,5.724,megan
s_demo_238_002_020,12.284,4.352,4.505,megan
s_demo_238_002_021,24.223,4.99,7.476,megan
s_demo_238_002_022,19.196,4.581,6.352,megan
s_demo_238_002_023,7.728,2.829,4.352,megan
s_demo_238_002_024,6.447,2.295,3.686,megan
s_demo_238_002_026,7.011,2.39,4.048,megan
s_demo_238_002_027,7.487,2.371,4.581,megan
s_demo_238_002_028,7.629,2.829,4.048,megan
s_demo_238_002_033,6.014,2.6,3.667,megan
s_demo_238_002_035,14.35,4.124,5.829,megan
s_demo_238_002_037,7.514,2.448,4.276,megan
s_demo_238_002_038,8.023,2.676,4.429,megan
s_demo_238_002_040,7.238,2.771,4.352,megan
s_demo_239_001_001,20.948,4.752,7.248,megan
s_demo_239_001_002,10.001,2.371,7.857,megan
s_demo_239_001_003,10.351,3.743,4.829,megan
s_demo_239_001_004,12.236,2.924,6.105,megan
s_demo_239_001_005,11.84,4.2,4.971,megan
s_demo_239_001_006,6.172,2.981,3.838,megan
s_demo_239_001_007,11.124,4.457,4.505,megan
s_demo_239_001_008,15.747,3.676,5.495,megan
s_demo_239_001_009,5.947,2.61,3.59,megan
s_demo_239_001_010,17.378,3.438,7.705,megan
s_demo_239_001_011,6.151,2.143,4.124,megan
s_demo_239_001_012,5.238,1.99,4.057,megan
s_demo_239_001_013,5.763,3.133,3.59,megan
s_demo_239_001_014,7.258,2.371,4.276,megan
s_demo_239_001_015,12.268,3.676,4.81,megan
s_demo_239_001_016,5.419,2.448,3.895,megan
s_demo_239_001_017,5.696,2.752,3.667,megan
s_demo_239_001_018,5.417,2.524,3.448,megan
s_demo_239_001_019,5.493,2.448,3.286,megan
s_demo_239_001_020,6.617,2.219,4.733,megan
s_demo_239_001_021,7.253,2.905,4.429,megan
s_demo_239_001_022,7.546,2.914,3.895,megan
s_demo_239_001_023,5.002,2.524,3.59,megan
s_demo_239_001_024,6.027,2.676,3.743,megan
s_demo_239_001_025,4.499,2.524,2.981,megan
s_demo_239_001_026,6.078,2.676,3.971,megan
s_demo_239_001_027,6.131,3.21,3.133,megan
s_demo_240_001_001,17.539,4.505,5.8,megan
s_demo_240_001_002,27.596,6.105,7.41,megan
s_demo_240_001_003,11.105,3.21,5.362,megan
s_demo_240_001_004,13.495,3.59,5.8,megan
s_demo_240_001_008,25.507,6.181,6.79,megan
s_demo_240_001_009,12.598,3.895,4.733,megan
s_demo_240_001_010,11.243,3.686,5.114,megan
s_demo_240_001_012,11.011,3.59,5.419,megan
s_demo_240_001_013,10.54,3.133,5.343,megan
s_demo_240_001_014,8.275,3.133,4.448,megan
s_demo_240_001_015,10.466,3.286,5.038,megan
s_demo_240_001_016,6.869,2.219,4.2,megan
s_demo_240_001_017,10.611,2.981,5.19,megan
s_demo_240_001_018,8.371,3.305,3.762,megan
s_demo_240_001_019,9.19,2.981,5.505,megan
s_demo_240_001_020,5.854,2.762,3.286,megan
s_demo_240_001_021,9.433,3.743,4.438,megan
s_demo_240_001_022,8.929,3.21,4.276,megan
s_demo_240_001_023,11.718,3.438,5.114,megan
s_demo_240_001_024,5.321,2.467,3.286,megan
s_demo_240_001_025,32.136,4.733,9.914,megan
s_demo_240_001_026,6.66,3.21,3.667,megan
s_demo_240_001_027,6,2.905,3.457,megan
s_demo_240_001_028,3.473,1.61,4.048,megan
s_demo_240_002_005,10.44,3.895,4.429,megan
s_demo_240_002_006,11.351,3.533,4.305,megan
s_demo_240_002_007,12.964,3.667,4.981,megan
s_demo_240_002_011,17.956,4.886,5.571,megan
s_demo_241_001_001,20.113,4.276,7.171,megan
s_demo_241_001_002,12.044,3.362,5.724,megan
s_demo_241_001_006,6.335,2.524,4.143,megan
s_demo_241_001_007,7.069,2.371,4.048,megan
s_demo_241_001_008,9.14,2.676,5.114,megan
s_demo_241_001_009,34.892,6.505,7.095,megan
s_demo_241_001_010,14.442,3.133,6.79,megan
s_demo_241_001_011,13.5,3.21,6.648,megan
s_demo_241_001_012,23.617,5.876,6.105,megan
s_demo_241_001_013,9.309,3.057,4.676,megan
s_demo_241_001_014,23.398,5.571,7.019,megan
s_demo_241_001_015,8.332,2.771,4.581,megan
s_demo_241_001_016,8.013,2.752,4.124,megan
s_demo_241_001_017,18.726,4.886,6.181,megan
s_demo_241_001_018,6.705,2.752,3.438,megan
s_demo_241_001_019,8.244,2.6,5.038,megan
s_demo_241_001_020,11.605,3.162,4.657,megan
s_demo_241_001_021,4.847,2.143,4.048,megan
s_demo_241_001_022,6.146,2.61,3.667,megan
s_demo_241_001_023,6.994,3.286,3.819,megan
s_demo_241_001_024,5.933,2.467,4.21,megan
s_demo_241_002_003,25.694,4.886,7.952,megan
s_demo_241_002_004,14.594,3.819,7.095,megan
s_demo_241_002_005,14.135,4.057,5.876,megan
s_demo_242_001_006,21.204,3.59,8.543,megan
s_demo_242_001_023,8.473,2.676,4.962,megan
s_demo_242_001_027,32.576,5.429,11.286,megan
s_demo_242_001_028,15.098,3.762,6.667,megan
s_demo_242_001_036,13.569,3.448,6.667,megan
s_demo_242_001_037,5.917,1.99,5.038,megan
s_demo_242_001_038,8.292,2.552,5.114,megan
s_demo_242_001_039,9.714,3.143,4.524,megan
s_demo_242_001_041,76.182,9.533,12.524,megan
s_demo_242_001_052,9.179,3.295,4.2,megan
s_demo_242_001_055,11.767,2.448,6.714,megan
s_demo_242_001_060,8.395,2.295,5.419,megan
s_demo_242_001_061,5.603,2.219,3.762,megan
s_demo_242_001_064,5.419,2.314,3.057,megan
s_demo_242_001_066,5.657,2.314,4.21,megan
s_demo_242_001_067,6.501,2.143,4.733,megan
s_demo_242_001_068,6.281,2.143,4.352,megan
s_demo_242_001_069,4.887,2.219,3.971,megan
s_demo_242_002_001,42.226,6.743,9.457,megan
s_demo_242_002_002,7.225,2.762,4.352,megan
s_demo_242_002_015,20.119,3.514,8.01,megan
s_demo_242_002_024,10.441,3.057,5.343,megan
s_demo_242_002_025,58.404,10.686,10.524,megan
s_demo_242_002_032,30.004,4.505,9.838,megan
s_demo_242_002_044,14.973,4.371,5.648,megan
s_demo_242_002_048,6.993,2.067,4.81,megan
s_demo_242_002_049,9.508,2.829,5.038,megan
s_demo_242_002_051,8.93,2.981,3.743,megan
s_demo_242_002_053,6.83,1.99,5.419,megan
s_demo_242_002_054,10.33,3.819,5.038,megan
s_demo_242_002_056,9.787,2.867,5.495,megan
s_demo_242_002_062,7.024,2.829,3.59,megan
s_demo_242_002_063,7.947,2.914,4.581,megan
s_demo_242_002_065,6.361,2.714,4.2,megan
s_demo_242_003_003,11.865,3.971,5.038,megan
s_demo_242_003_007,24.845,4.429,8.476,megan
s_demo_242_003_008,12.215,3.21,5.886,megan
s_demo_242_003_009,15.106,4.505,6.029,megan
s_demo_242_003_010,16.621,4.657,5.267,megan
s_demo_242_003_011,7.175,2.524,3.895,megan
s_demo_242_003_013,16.567,3.695,5.8,megan
s_demo_242_003_017,7.785,2.524,4.676,megan
s_demo_242_003_018,5.871,2.524,3.667,megan
s_demo_242_003_020,11.767,3.514,5.2,megan
s_demo_242_003_021,12.281,3.667,5.571,megan
s_demo_242_003_034,18.076,5.19,5.267,megan
s_demo_242_003_043,57.624,8.467,10.067,megan
s_demo_242_003_050,10.41,3.743,4.81,megan
s_demo_242_003_059,6.314,2.676,4.371,megan
s_demo_242_004_004,21.909,4.886,7.019,megan
s_demo_242_004_005,25.7,4.733,7.867,megan
s_demo_242_004_014,20.765,4.962,7.019,megan
s_demo_242_004_016,61.448,9.305,10.086,megan
s_demo_242_004_022,37.336,5.952,10.162,megan
s_demo_242_004_026,19.826,5.114,6.105,megan
s_demo_242_004_029,11.777,3.514,4.886,megan
s_demo_242_004_031,15.622,4.886,5.114,megan
s_demo_242_004_035,14.188,4.581,4.962,megan
s_demo_242_004_047,16.503,3.895,6.495,megan
s_demo_242_004_057,17.79,4.505,6.181,megan
s_demo_242_004_058,17.689,4.886,5.952,megan
s_demo_242_005_012,33.497,7.095,7.648,megan
s_demo_242_005_019,25.6,4.81,8.086,megan
s_demo_242_005_030,36.765,7.324,8.714,megan
s_demo_242_005_033,18.938,5.343,5.495,megan
s_demo_242_005_040,52.171,8.848,10.619,megan
s_demo_242_005_042,37.985,7.476,8.086,megan
s_demo_242_005_045,17.984,3.743,6.867,megan
s_demo_242_005_046,22.263,4.581,6.638,megan
s_demo_243_001_001,88.302,10.524,12.514,megan
s_demo_243_001_002,15.897,4.657,6.257,megan
s_demo_243_001_004,11.922,3.057,7.857,megan
s_demo_243_001_005,10.643,2.219,6.029,megan
s_demo_243_001_006,17.514,4.2,6.638,megan
s_demo_243_001_012,26.86,4.99,9.762,megan
s_demo_243_001_013,8.53,2.219,5.419,megan
s_demo_243_001_027,7.389,2.61,5.267,megan
s_demo_243_001_028,6.464,2.976,3.343,justin
s_demo_243_001_030,6.45,3.057,3.438,megan
s_demo_243_001_031,8.518,3.286,4.962,megan
s_demo_243_001_032,4.865,1.838,4.276,megan
s_demo_243_001_033,3.13,1.229,4.533,megan
s_demo_243_001_035,13.086,2.752,6.714,megan
s_demo_243_001_037,9.917,3.59,5.19,megan
s_demo_243_001_038,5.787,2.524,4.048,megan
s_demo_243_001_039,8.07,3.362,3.381,megan
s_demo_243_001_040,14.315,4.733,5.267,megan
s_demo_243_001_041,7.894,3.143,3.771,megan
s_demo_243_001_042,6.507,2.905,3.59,megan
s_demo_243_002_003,37.027,6.41,10.143,megan
s_demo_243_002_007,11.503,2.829,5.419,megan
s_demo_243_002_014,17.904,3.933,7.029,megan
s_demo_243_002_015,27.859,5.571,7.41,megan
s_demo_243_002_017,12.173,3.752,4.81,megan
s_demo_243_002_018,6.459,2.676,3.829,megan
s_demo_243_002_019,13.656,4.2,5.114,megan
s_demo_243_002_020,11.412,3.133,5.895,megan
s_demo_243_002_021,27.351,5.571,8.029,megan
s_demo_243_002_024,18.568,4.352,6.343,megan
s_demo_243_002_025,19.38,3.676,8.086,megan
s_demo_243_002_026,13.923,3.057,6.638,megan
s_demo_243_002_030,6.132,2.448,4.362,megan
s_demo_243_002_034,6.123,3.219,3.59,megan
s_demo_243_002_043,10.115,3.895,4.733,megan
s_demo_243_002_044,12.099,3.457,6.714,megan
s_demo_243_003_008,28.195,6.886,7.552,megan
s_demo_243_003_009,13.437,3.667,5.276,megan
s_demo_243_003_010,29.465,6.257,6.952,megan
s_demo_243_003_011,39.347,8.086,8.695,megan
s_demo_243_003_016,32.918,5.495,9.086,megan
s_demo_243_003_022,17.301,3.743,7.552,megan
s_demo_243_003_023,23.576,3.59,8.867,megan
s_demo_243_003_029,19.23,4.514,6.562,megan
s_demo_243_003_036,15.156,3.21,6.562,megan
s_demo_243_003_045,14.589,4.276,5.524,megan
s_demo_244_001_001,20.998,4.505,7.171,megan
s_demo_244_001_002,17.392,3.971,7.248,megan
s_demo_244_001_003,23.424,5.348,6.905,megan
s_demo_244_001_004,15.549,4.133,5.495,megan
s_demo_244_001_005,17.445,4.886,5.648,megan
s_demo_244_001_006,17.733,3.286,6.81,megan
s_demo_244_001_007,10.833,3.21,5.648,megan
s_demo_244_001_008,10.969,2.448,6.181,megan
s_demo_244_001_009,9.047,3,5.267,megan
s_demo_244_001_010,9.758,3.286,4.657,megan
s_demo_244_001_011,9.932,2.676,5.114,megan
s_demo_244_001_012,8.082,2.6,4.229,megan
s_demo_244_001_013,8.327,2.905,3.743,megan
s_demo_244_001_014,8.553,3.21,4.057,megan
s_demo_244_001_015,6.407,4.429,4.314,megan
s_demo_244_001_016,8.287,3.133,3.971,megan
s_demo_244_001_017,6.941,2.676,3.743,megan
s_demo_244_001_018,6.534,2.143,4.276,megan
s_demo_244_001_019,5.237,2.619,3.676,megan
s_demo_244_001_020,5.084,4.067,4.014,megan
s_demo_244_001_021,4.432,1.914,4.133,megan
s_demo_244_001_022,5.534,3,3.152,megan
s_demo_245_001_001,14.652,4.429,5.362,megan
s_demo_245_001_002,33.754,7.324,9.086,megan
s_demo_245_001_003,31.43,6.876,7.476,megan
s_demo_245_001_004,26.891,5.505,7.648,megan
s_demo_245_001_005,8.921,3.21,4.505,megan
s_demo_245_001_008,12.251,3.524,5.19,megan
s_demo_245_001_009,6.146,1.914,4.2,megan
s_demo_245_001_010,5.948,2.295,3.895,megan
s_demo_245_001_011,11.495,3.819,5.571,megan
s_demo_245_001_012,7.714,2.905,4.067,megan
s_demo_245_001_013,12.642,3.971,4.962,megan
s_demo_245_001_014,8.883,2.924,4.81,megan
s_demo_245_001_017,4.815,1.762,4.819,megan
s_demo_245_001_018,5.175,2.448,3.448,megan
s_demo_245_001_019,5.413,2.762,3.59,megan
s_demo_245_001_020,4.726,2.295,3.286,megan
s_demo_245_001_021,8.306,3.21,4.457,megan
s_demo_245_001_022,5.252,1.838,4.505,megan
s_demo_245_001_023,4.828,2.371,2.981,megan
s_demo_245_001_024,7.155,2.914,4.276,megan
s_demo_245_001_025,9.65,2.981,5.267,megan
s_demo_245_002_006,6.512,1.886,5.167,megan
s_demo_245_002_007,23.518,4.733,7.095,megan
s_demo_245_002_015,16.375,4.6,6.105,megan
s_demo_245_002_016,10.495,3.743,4.276,megan
s_demo_246_001_001,21.109,5.267,7.095,megan
s_demo_246_001_002,17.934,4.962,6.876,megan
s_demo_246_001_003,14.401,3.21,6.714,megan
s_demo_246_001_004,19.108,4.667,6.114,megan
s_demo_246_001_005,13.78,4.581,5.038,megan
s_demo_246_001_006,13.094,2.981,6.105,megan
s_demo_246_001_007,8.385,2.6,4.971,megan
s_demo_246_001_008,7.728,2.6,3.895,megan
s_demo_246_001_009,11.586,3.971,4.352,megan
s_demo_246_001_010,9.065,3.362,4.2,megan
s_demo_246_001_011,6.725,2.829,3.895,megan
s_demo_246_001_012,5.074,2.619,3.667,megan
s_demo_246_001_013,6.164,3.057,3.286,megan
s_demo_246_001_014,6.95,2.981,3.667,megan
s_demo_246_001_015,6.122,2.295,3.971,megan
s_demo_246_001_016,7.261,3.057,4.067,megan
s_demo_246_001_017,7.351,1.914,5.724,megan
